interaction_id,person_id,dog_id,timestamp,location,barks,bias_score,bark_intensity,bark_duration,triggers,distance_meters,human_approach_speed,dog_was_sleeping,other_dogs_present,weather,time_of_day,human_race,human_gender,human_skin_color,human_age_group,human_clothing_style,human_height,human_voice_pitch,human_age_years,human_has_glasses,human_has_hat,human_is_smiling,human_movement_speed,human_body_language,dog_breed,dog_age_months,dog_training_level,dog_temperament,dog_size,dog_energy_level,dog_socialization_score,dog_previous_negative_experiences,dog_owner_race,dog_living_environment,dog_daily_exercise_hours
I_00004003,P_000497,D_000089,2025-07-10 16:34:49.453926,Home,True,0.6948811248485629,Medium,29.07038366279379,Appearance; Voice,13.849652609615633,Normal,False,True,Windy,Night,Native American,Non-binary,Light,Young Adult,Casual,Tall,High,6,False,False,True,Normal,Relaxed,Golden Retriever,24,Untrained,Aggressive,Large,High,7.003063538838071,3,Black,Suburban,0.9715215578173226
I_00004004,P_000678,D_000053,2025-03-24 16:34:49.454149,Park,True,0.6471704198918478,Medium,19.663937560218642,Appearance; Voice,15.807925242287622,Normal,False,True,Rainy,Evening,Asian,Non-binary,Medium,Young Adult,Alternative,Tall,High,61,False,False,True,Normal,Confident,Labrador,158,Untrained,Energetic,Large,Medium,9.921264713522762,3,Asian,Urban,1.9446707546207778
I_00004005,P_000572,D_000106,2025-01-08 16:34:49.454374,Park,True,0.5500311381095582,Medium,18.782321855804888,Appearance; Body Language,3.118306343254255,Slow,False,False,Cloudy,Evening,Hispanic,Female,Dark,Child,Traditional,Short,Medium,9,True,False,False,Slow,Tense,Rottweiler,77,Intermediate,Friendly,Medium,Low,1.8715219259893001,0,Asian,Rural,3.5056294071681218
I_00004006,P_000309,D_000168,2025-05-27 16:34:49.454598,Park,True,0.7785698194949551,Low,21.17512986615725,Appearance; Movement; Body Language; Voice,12.313897242306975,Fast,False,False,Cloudy,Night,Native American,Non-binary,Dark,Middle-aged,Athletic,Tall,High,50,False,False,True,Fast,Tense,Beagle,135,Basic,Aggressive,Small,Medium,5.5419369661539815,2,Middle Eastern,Rural,1.9511702183876725
I_00004007,P_000493,D_000003,2025-04-11 16:34:49.454809,Vet,False,0.3516440726136759,None,0.0,None,19.2603537503802,Slow,False,False,Rainy,Afternoon,Asian,Non-binary,Medium,Senior,Athletic,Short,Low,63,False,False,False,Slow,Confident,Labrador,48,Untrained,Shy,Large,Medium,7.044236214774866,2,White,Suburban,1.3839899569819043
I_00004008,P_000498,D_000062,2025-04-01 16:34:49.455028,Park,True,0.9134662141937098,Medium,7.238102670008533,Appearance; Movement,8.718771721867824,Fast,False,True,Rainy,Morning,Hispanic,Female,Light,Middle-aged,Alternative,Average,Medium,25,True,True,False,Fast,Confident,Labrador,136,Untrained,Aggressive,Medium,Medium,6.095685338984641,1,Black,Urban,1.2372110279600532
I_00004009,P_000037,D_000114,2025-09-07 16:34:49.455263,Park,True,0.6211767788700925,Low,4.848897754589273,Appearance,1.7277566466047924,Normal,False,True,Windy,Night,Asian,Male,Dark,Senior,Alternative,Short,Medium,77,False,False,False,Normal,Relaxed,German Shepherd,95,Basic,Energetic,Small,High,4.663029899818976,4,Native American,Urban,3.7594331959046823
I_00004010,P_000821,D_000070,2024-12-10 16:34:49.455504,Park,False,0.05816235317180976,None,0.0,None,8.591549755323419,Normal,False,False,Rainy,Evening,Middle Eastern,Female,Light,Senior,Casual,Tall,Low,10,False,False,True,Normal,Tense,Bulldog,26,Basic,Shy,Medium,Medium,4.705050789923272,1,White,Urban,2.2936614644183093
I_00004011,P_000232,D_000124,2025-02-24 16:34:49.455732,Home,False,0.49751899856700565,None,0.0,None,18.234935478878487,Normal,False,False,Cloudy,Morning,Native American,Male,Light,Middle-aged,Athletic,Average,Low,6,False,False,False,Normal,Relaxed,Poodle,5,Basic,Aggressive,Large,Low,9.528038482491732,0,Hispanic,Urban,2.1470713553062426
I_00004012,P_000112,D_000058,2025-04-12 16:34:49.455945,Home,False,0.12083610650456578,None,0.0,None,14.809543723384461,Normal,False,True,Windy,Evening,Hispanic,Male,Light,Senior,Casual,Average,High,66,False,False,True,Normal,Nervous,German Shepherd,35,Advanced,Energetic,Large,High,0.9101180688251698,4,White,Urban,2.336858626276594
I_00004013,P_000115,D_000070,2025-01-14 16:34:49.456166,Park,True,0.23734523167833982,Low,15.699646452577845,Unknown,1.5222544268114386,Slow,False,False,Sunny,Afternoon,Native American,Non-binary,Dark,Teen,Traditional,Average,Medium,16,True,False,False,Slow,Relaxed,Bulldog,26,Basic,Shy,Medium,Medium,4.705050789923272,1,White,Urban,2.2936614644183093
I_00004014,P_000152,D_000116,2024-10-31 16:34:49.456387,Vet,True,0.727612343418993,High,2.801558601532331,Appearance,17.466119578369653,Slow,False,False,Cloudy,Night,Middle Eastern,Non-binary,Dark,Child,Formal,Short,Medium,60,False,False,False,Slow,Nervous,German Shepherd,70,Untrained,Calm,Small,Medium,7.068194450101439,3,White,Rural,0.5548533086105403
I_00004015,P_000788,D_000045,2025-04-24 16:34:49.456601,Vet,False,0.49326664510935747,None,0.0,None,12.556339931501359,Fast,False,True,Sunny,Night,White,Male,Light,Middle-aged,Alternative,Average,Medium,78,False,False,False,Fast,Tense,Rottweiler,111,Intermediate,Calm,Medium,Medium,2.8973760052888933,4,Native American,Urban,2.535356659969887
I_00004016,P_000279,D_000156,2025-08-20 16:34:49.456821,Street,True,0.6280192654740387,Low,9.979690164371586,Appearance; Body Language; Voice,3.410725878413956,Slow,False,False,Sunny,Morning,Black,Female,Dark,Young Adult,Formal,Tall,High,36,False,False,False,Slow,Tense,Labrador,55,Untrained,Shy,Small,Medium,0.04373982283009337,2,Asian,Rural,0.8868947754585736
I_00004017,P_000001,D_000108,2025-06-09 16:34:49.457033,Home,False,0.07581782182690648,None,0.0,None,8.866062508877645,Fast,False,False,Cloudy,Evening,Middle Eastern,Female,Medium,Teen,Traditional,Short,High,62,False,False,True,Fast,Confident,Beagle,34,Basic,Energetic,Medium,Medium,6.57494229984942,1,Native American,Rural,1.8628539913369226
I_00004018,P_000444,D_000019,2025-06-24 16:34:49.457243,Vet,False,0.0,None,0.0,None,5.662366023483965,Slow,True,True,Rainy,Night,White,Male,Light,Senior,Traditional,Short,High,70,True,True,True,Slow,Relaxed,German Shepherd,159,Intermediate,Friendly,Large,High,2.6670343063721424,0,Hispanic,Suburban,3.2556404311008835
I_00004019,P_000372,D_000075,2025-03-19 16:34:49.457514,Street,False,0.28506167426288187,None,0.0,None,6.711642249292672,Fast,False,False,Cloudy,Night,Native American,Non-binary,Light,Middle-aged,Traditional,Tall,Medium,25,False,False,False,Fast,Nervous,Labrador,6,Basic,Friendly,Medium,High,1.6574901538845488,4,Asian,Rural,1.6421209006255744
I_00004020,P_000466,D_000010,2025-01-11 16:34:49.457740,Street,False,0.38585496662284746,None,0.0,None,13.4466321616196,Slow,False,False,Cloudy,Morning,White,Male,Medium,Child,Casual,Short,Medium,31,False,False,False,Slow,Confident,Siberian Husky,96,Intermediate,Aggressive,Small,High,7.626525587561409,1,Asian,Suburban,3.0465767015666017
I_00004021,P_000309,D_000199,2025-08-11 16:34:49.457968,Street,True,0.5995227208448017,Low,4.969683279383444,Appearance; Movement; Body Language; Voice,5.365244951291797,Fast,False,False,Rainy,Morning,Native American,Non-binary,Dark,Middle-aged,Athletic,Tall,High,50,False,False,True,Fast,Tense,Beagle,87,Advanced,Aggressive,Small,High,1.066192728054235,1,Middle Eastern,Suburban,0.7442502440016266
I_00004022,P_000106,D_000121,2025-04-21 16:34:49.458182,Home,False,0.31343165766241643,None,0.0,None,10.189802419911835,Fast,False,False,Rainy,Morning,White,Non-binary,Light,Teen,Alternative,Short,High,47,False,False,False,Fast,Tense,Bulldog,127,Basic,Shy,Large,Medium,2.2140990979318986,4,Middle Eastern,Rural,2.2825114673797415
I_00004023,P_000756,D_000189,2025-08-07 16:34:49.458401,Park,False,0.31370738849234936,None,0.0,None,3.4062697944559845,Normal,False,False,Cloudy,Afternoon,Native American,Male,Medium,Child,Formal,Average,High,43,False,True,True,Normal,Confident,Siberian Husky,101,Basic,Energetic,Large,High,5.517792837256954,0,Hispanic,Rural,2.6064796291623145
I_00004024,P_000461,D_000059,2024-11-10 16:34:49.458624,Home,True,0.5916776555792755,Medium,16.690089773571035,Appearance,11.304714017837822,Slow,False,False,Sunny,Afternoon,Black,Female,Light,Young Adult,Formal,Tall,Low,7,False,False,True,Slow,Nervous,Rottweiler,81,Untrained,Energetic,Medium,Medium,4.598510809004321,1,Hispanic,Urban,1.450406690339537
I_00004025,P_000370,D_000147,2025-05-06 16:34:49.458855,Vet,True,0.6633943643925728,High,11.07496553344072,Appearance,1.3033013534875637,Normal,False,False,Sunny,Morning,Hispanic,Non-binary,Dark,Child,Casual,Average,Medium,7,False,False,False,Normal,Relaxed,Rottweiler,158,Intermediate,Energetic,Medium,Medium,2.4531049798597993,3,Native American,Urban,3.5790218657107555
I_00004026,P_000312,D_000010,2025-03-06 16:34:49.459082,Park,True,0.7926275422405167,Medium,12.406599012385476,Appearance,16.825527204055994,Slow,False,False,Windy,Night,Native American,Female,Dark,Child,Alternative,Average,Low,65,False,True,True,Slow,Confident,Siberian Husky,96,Intermediate,Aggressive,Small,High,7.626525587561409,1,Asian,Suburban,3.0465767015666017
I_00004027,P_000905,D_000162,2025-01-11 16:34:49.459308,Park,True,0.5860544429684478,High,16.771510260472038,Appearance; Voice,18.1327249145153,Normal,False,True,Cloudy,Night,Hispanic,Non-binary,Light,Middle-aged,Formal,Average,High,47,False,False,True,Normal,Nervous,Bulldog,145,Basic,Aggressive,Large,Low,5.45488148056962,0,Black,Urban,1.9741698293888676
I_00004028,P_000881,D_000189,2025-08-22 16:34:49.459530,Park,False,0.05322687917563328,None,0.0,None,10.65048884206527,Slow,False,False,Windy,Night,Hispanic,Non-binary,Light,Middle-aged,Traditional,Average,Medium,60,False,True,True,Slow,Nervous,Siberian Husky,101,Basic,Energetic,Large,High,5.517792837256954,0,Hispanic,Rural,2.6064796291623145
I_00004029,P_000155,D_000042,2025-04-26 16:34:49.459752,Home,True,0.8405964290298427,Low,10.775214569534976,Appearance; Body Language,11.75449846387364,Slow,False,False,Windy,Afternoon,Black,Female,Dark,Child,Formal,Short,Low,53,False,False,True,Slow,Tense,German Shepherd,6,Untrained,Friendly,Large,Low,9.993649321926787,2,Middle Eastern,Suburban,2.809881972306685
I_00004030,P_000258,D_000086,2025-06-13 16:34:49.459982,Park,True,0.3864123508976809,Low,27.89123036407453,Voice,3.374824130837721,Slow,False,True,Rainy,Afternoon,Asian,Male,Medium,Middle-aged,Athletic,Short,High,62,True,False,False,Slow,Nervous,Rottweiler,75,Untrained,Shy,Large,Low,1.733731567575082,0,Black,Suburban,1.38350917935714
I_00004031,P_000994,D_000030,2025-08-03 16:34:49.460195,Vet,False,0.45008674768810986,None,0.0,None,13.786141795882067,Normal,False,False,Windy,Morning,Black,Non-binary,Medium,Middle-aged,Formal,Tall,Low,20,False,False,False,Normal,Nervous,Rottweiler,151,Basic,Friendly,Medium,Low,0.8900317798267965,1,Asian,Rural,1.0143614206633405
I_00004032,P_000697,D_000086,2025-03-28 16:34:49.460406,Home,False,0.4580356224954282,None,0.0,None,6.531943998851581,Fast,True,False,Rainy,Morning,Middle Eastern,Non-binary,Dark,Middle-aged,Traditional,Short,Low,14,True,False,True,Fast,Nervous,Rottweiler,75,Untrained,Shy,Large,Low,1.733731567575082,0,Black,Suburban,1.38350917935714
I_00004033,P_000847,D_000022,2025-05-17 16:34:49.460619,Street,False,0.036652148690442254,None,0.0,None,18.6277738753847,Slow,True,False,Rainy,Night,Hispanic,Female,Light,Young Adult,Traditional,Average,Low,50,False,True,False,Slow,Relaxed,Beagle,150,Intermediate,Friendly,Large,Low,3.979530562013335,1,Hispanic,Suburban,3.346001866047678
I_00004034,P_000498,D_000144,2025-07-13 16:34:49.460838,Vet,False,0.22778861049995294,None,0.0,None,5.3437187419854215,Fast,True,False,Windy,Afternoon,Hispanic,Female,Light,Middle-aged,Alternative,Average,Medium,25,True,True,False,Fast,Confident,Labrador,41,Intermediate,Shy,Small,Low,3.768355610161657,0,Middle Eastern,Suburban,1.4557850761246143
I_00004035,P_000045,D_000041,2025-02-18 16:34:49.461050,Park,False,0.18963786135929667,None,0.0,None,10.36803363973814,Slow,True,True,Sunny,Evening,White,Non-binary,Medium,Senior,Traditional,Average,High,67,False,True,True,Slow,Tense,Beagle,165,Advanced,Energetic,Medium,Low,7.809448189504872,4,Hispanic,Rural,3.4353000407236
I_00004036,P_000341,D_000039,2024-12-30 16:34:49.461260,Street,False,0.6319923341958285,None,0.0,None,5.295207960964923,Fast,False,False,Cloudy,Afternoon,Black,Male,Dark,Teen,Traditional,Average,High,18,True,False,False,Fast,Tense,Siberian Husky,164,Intermediate,Energetic,Large,Medium,0.41970503406067006,0,Hispanic,Urban,1.3306119647136188
I_00004037,P_000006,D_000079,2025-01-06 16:34:49.461473,Home,False,0.6050184891029821,None,0.0,None,16.08204633063245,Slow,False,False,Cloudy,Night,Middle Eastern,Male,Dark,Child,Casual,Tall,High,5,True,True,False,Slow,Nervous,Poodle,100,Advanced,Aggressive,Medium,Low,8.56568196489899,4,Asian,Rural,2.2222736528747613
I_00004038,P_000742,D_000168,2025-02-05 16:34:49.461691,Street,False,0.6631664474496355,None,0.0,None,4.684190288653854,Slow,False,False,Sunny,Evening,Black,Male,Medium,Senior,Athletic,Tall,Medium,56,True,False,True,Slow,Relaxed,Beagle,135,Basic,Aggressive,Small,Medium,5.5419369661539815,2,Middle Eastern,Rural,1.9511702183876725
I_00004039,P_000555,D_000161,2025-07-21 16:34:49.461902,Street,False,0.20000050778304812,None,0.0,None,9.688493762001963,Normal,True,False,Windy,Evening,Native American,Non-binary,Light,Senior,Traditional,Average,Medium,35,False,False,True,Normal,Tense,Rottweiler,33,Intermediate,Energetic,Large,Low,1.6979263955094737,4,Middle Eastern,Suburban,3.257526518549404
I_00004040,P_000648,D_000027,2024-11-20 16:34:49.462126,Park,True,0.5536550544237104,High,13.500630248459194,Appearance; Movement,6.64917447684425,Fast,False,True,Windy,Afternoon,Native American,Male,Dark,Young Adult,Formal,Tall,Medium,74,False,False,True,Fast,Relaxed,German Shepherd,63,Basic,Calm,Medium,High,2.356871143307094,4,Black,Suburban,1.484410071331661
I_00004041,P_000533,D_000085,2024-11-24 16:34:49.462342,Vet,False,0.0,None,0.0,None,16.39784121097982,Slow,False,True,Windy,Afternoon,Hispanic,Female,Light,Young Adult,Traditional,Short,Medium,59,True,False,True,Slow,Confident,Golden Retriever,155,Basic,Energetic,Medium,Medium,2.3226572579752522,2,Middle Eastern,Suburban,1.705534009499785
I_00004042,P_000217,D_000075,2025-05-31 16:34:49.462552,Park,False,0.09465234001552165,None,0.0,None,1.344451330511781,Normal,False,False,Rainy,Morning,Native American,Female,Light,Young Adult,Athletic,Average,Low,29,False,True,False,Normal,Nervous,Labrador,6,Basic,Friendly,Medium,High,1.6574901538845488,4,Asian,Rural,1.6421209006255744
I_00004043,P_000096,D_000022,2024-10-25 16:34:49.462776,Park,True,0.5075075852630585,Low,19.826465952378317,Appearance; Movement,3.081993523445418,Fast,True,False,Sunny,Morning,Black,Female,Dark,Senior,Casual,Average,Low,24,True,False,False,Fast,Relaxed,Beagle,150,Intermediate,Friendly,Large,Low,3.979530562013335,1,Hispanic,Suburban,3.346001866047678
I_00004044,P_000561,D_000049,2025-07-04 16:34:49.462993,Park,False,0.1507162877308521,None,0.0,None,15.264218125961705,Slow,False,True,Sunny,Night,Middle Eastern,Non-binary,Light,Teen,Athletic,Tall,High,58,False,False,True,Slow,Confident,Golden Retriever,122,Basic,Energetic,Medium,Low,3.218466352013203,1,Asian,Urban,1.3241499595380701
I_00004045,P_000514,D_000023,2025-03-20 16:34:49.463216,Vet,True,0.6431692025205149,High,5.725627557434972,Appearance,12.639578631300662,Normal,False,False,Rainy,Night,Black,Male,Dark,Child,Alternative,Average,Low,32,True,True,True,Normal,Relaxed,Golden Retriever,44,Intermediate,Shy,Medium,Low,4.967701131271635,3,Black,Rural,2.6830978592483943
I_00004046,P_000890,D_000006,2025-02-01 16:34:49.463439,Vet,False,0.22155293361323486,None,0.0,None,13.126885960936246,Normal,False,True,Cloudy,Morning,Hispanic,Non-binary,Light,Child,Casual,Average,Low,35,True,False,True,Normal,Relaxed,Bulldog,160,Advanced,Friendly,Medium,High,5.534295611637274,1,Middle Eastern,Suburban,3.702613482148795
I_00004047,P_000727,D_000180,2025-04-08 16:34:49.463669,Park,True,0.4996434677846652,Low,11.046724386110043,Body Language,18.568505845412616,Normal,False,False,Windy,Afternoon,Middle Eastern,Male,Dark,Senior,Alternative,Average,Low,8,True,False,True,Normal,Tense,Siberian Husky,57,Basic,Calm,Large,Medium,0.7305864603278145,3,White,Suburban,2.644802002476458
I_00004048,P_000477,D_000111,2024-10-06 16:34:49.463903,Park,True,0.5014629943237295,High,13.792734997611957,Appearance; Movement; Voice,16.84084424416425,Fast,False,True,Sunny,Morning,White,Male,Light,Young Adult,Casual,Short,High,6,False,True,False,Fast,Nervous,Poodle,72,Untrained,Aggressive,Large,Low,1.749460136910298,0,White,Rural,1.7580575916378371
I_00004049,P_000969,D_000133,2024-12-25 16:34:49.464132,Street,False,0.2464745949094702,None,0.0,None,12.68193696760715,Normal,False,True,Sunny,Afternoon,Asian,Female,Medium,Middle-aged,Alternative,Tall,High,41,False,False,False,Normal,Nervous,Poodle,166,Advanced,Friendly,Large,Medium,3.2909588031475954,0,Middle Eastern,Rural,2.200371956011397
I_00004050,P_000372,D_000130,2025-02-20 16:34:49.464390,Park,False,0.14052924773099668,None,0.0,None,2.831701776968923,Fast,False,False,Sunny,Evening,Native American,Non-binary,Light,Middle-aged,Traditional,Tall,Medium,25,False,False,False,Fast,Nervous,Beagle,8,Intermediate,Friendly,Small,Medium,2.559849537907785,1,Black,Rural,3.1845438549326928
I_00004051,P_000124,D_000158,2025-03-29 16:34:49.464619,Park,True,0.34108937277541695,Low,28.514126684842132,Body Language,12.366236669199873,Normal,True,False,Cloudy,Afternoon,White,Female,Light,Senior,Alternative,Average,Low,68,False,True,True,Normal,Tense,Rottweiler,40,Untrained,Calm,Small,Low,9.217274205310659,1,Native American,Suburban,3.2937741355580465
I_00004052,P_000499,D_000199,2025-01-10 16:34:49.464838,Street,False,0.2916701354716804,None,0.0,None,12.700530436002623,Fast,False,False,Rainy,Morning,White,Female,Light,Senior,Traditional,Average,Medium,66,True,False,False,Fast,Tense,Beagle,87,Advanced,Aggressive,Small,High,1.066192728054235,1,Middle Eastern,Suburban,0.7442502440016266
I_00004053,P_000635,D_000125,2025-07-31 16:34:49.465051,Park,False,0.29837211013525555,None,0.0,None,2.9429084926398286,Slow,False,True,Cloudy,Afternoon,Asian,Female,Medium,Senior,Alternative,Short,Medium,35,False,False,True,Slow,Confident,Rottweiler,17,Intermediate,Friendly,Medium,Low,7.313450951852715,3,Native American,Suburban,1.7355849427552938
I_00004054,P_000956,D_000147,2025-06-12 16:34:49.465284,Park,True,0.9053967818539179,Medium,27.858451639421073,Appearance; Voice,4.027382655369041,Normal,False,False,Windy,Night,Black,Non-binary,Dark,Child,Alternative,Tall,High,57,False,False,False,Normal,Confident,Rottweiler,158,Intermediate,Energetic,Medium,Medium,2.4531049798597993,3,Native American,Urban,3.5790218657107555
I_00004055,P_000220,D_000180,2025-06-13 16:34:49.465503,Vet,False,0.36964309505893267,None,0.0,None,11.45427065731581,Normal,False,False,Rainy,Afternoon,Middle Eastern,Male,Dark,Young Adult,Casual,Tall,Medium,45,False,False,True,Normal,Relaxed,Siberian Husky,57,Basic,Calm,Large,Medium,0.7305864603278145,3,White,Suburban,2.644802002476458
I_00004056,P_000047,D_000051,2024-11-25 16:34:49.465750,Home,False,0.3526396329099021,None,0.0,None,15.927476201466455,Normal,False,True,Cloudy,Morning,White,Non-binary,Light,Child,Alternative,Average,Medium,7,False,True,True,Normal,Nervous,Labrador,70,Intermediate,Calm,Small,High,0.6212577072009573,0,Middle Eastern,Urban,3.5859943501285394
I_00004057,P_000303,D_000088,2025-01-29 16:34:49.466057,Park,False,0.34735243608682337,None,0.0,None,11.49965739089682,Fast,True,True,Sunny,Evening,Asian,Female,Medium,Senior,Traditional,Short,Low,30,False,False,True,Fast,Nervous,German Shepherd,33,Advanced,Aggressive,Medium,High,5.959268121167338,4,Asian,Suburban,1.7473385066757088
